"Gene"	"X3UTR"	"X5UTR"	"CDS"	"promCore"
"GRIN2B"	0.111256917205179	0.162668668606586	0.52886141690612	0.0630995212693738
"GRIN2C"	0.796523315420976	0.479541220220867	0.979236496936847	0.851257493233299
"GRIN2D"	0.19710915543492	0.41058260935951	0.689897947620391	1
"GRIP1"	0.0653988827351163	0.0878994529550785	0.941734295538445	0.142495568989953
"GRK6"	0.761614840202497	0.0582819237567395	0.680800213238364	0.579130353266287
"GRM4"	0.425110341535393	0.254650598995981	0.695832783279387	0.975210023204465
"GRM5"	0.273134766258759	0.147477269446555	0.383274945557564	0.388879562625236
"GRM8"	0.0144656210768761	0.181166362733459	0.426475285817739	0.383907280312606
"GRN"	0.160594367231392	0.450447886840078	0.963681752630156	0.738386646593152
"GSDMD"	NA	0.468485092506713	0.693371625796309	0.895836472899692
"GSTA1"	0.660506057451553	0.358132439369223	0.917571097287915	0.0959199986751377
"GSTA2"	0.893090369890339	0.0874113600459055	0.831290993073054	0.188065595877996
"GSTA3"	NA	0.270607480902492	0.633238026360724	0.600639160464385
"GSTA4"	0.955737516557409	0.27430222173348	0.985532615601586	0.023718377747195
"GSTA5"	NA	0.174962279958869	0.37749603774323	0.740689098406699
"GSTM1"	0.960784998829694	0.445416413645724	0.972619460539103	0.70232225250307
"GSTO1"	NA	0.15817138301511	0.973549546636235	0.294242352335157
"GSTO2"	0.538362989936709	0.297307200136521	0.696143104032826	0.726501796606085
"GSTP1"	0.584021964844044	0.0465118393877851	0.862209599293703	0.135378954034373
"GSTT2"	NA	0.438105910984073	0.999551823987438	1
"GSTT2B"	NA	0.470746555390095	0.999647182454296	1
"GTF2B"	0.516610491484818	0.282294882468269	0.482926091317446	0.209709744042884
"GTF2E2"	0.879111453680866	0.484553668921823	0.51981334428095	0.936544424106759
"GTF2F1"	0.740963426619747	0.0677707262378645	0.51897370453749	0.165557168401004
"GTF2F2"	0.569483941558073	0.171539869954357	0.798838812646295	0.072409710120663
"GTF2H4"	NA	0.433146676063703	0.343399359666263	0.859917411512259
"GTF3C6"	NA	0.278412056661567	0.813424894752406	0.449018361091655
"GTSE1"	0.503785757546801	0.112373259173218	0.229603882290883	0.510588672091278
"GUSB"	0.925725843380395	0.345783681087075	0.052589744586041	0.399140239766832
"H1F0"	0.0988644730152	0.440528904085971	0.625322284074269	0.704764118872217
"H2AFB1"	NA	0.475922818075929	0.99995105005742	NA
"H2AFZ"	0.544246550210485	0.161498966681134	0.164072082512637	0.28960402458841
"HADHB"	0.156438543232254	0.45167022290968	0.037980731986704	0.845541855428313
"HAS3"	0.631950790452964	0.468118675803334	0.172564491372842	0.970554365706444
"HAUS3"	0.64140521217806	0.16159586051189	0.812569401532377	0.941327498492653
"HAUS4"	NA	0.497926181703636	0.634631842879815	0.720744301744977
"HAUS5"	0.989143790544828	0.447312583920901	0.681237890853255	0.378241398599894
"HBB"	NA	0.486084683624799	0.349606993388991	0.662467372817387
"HBD"	0.762231298867861	0.0340333540677733	0.948808046660951	0.0806203996898686
"HCFC1"	0.765930615415256	0.0426433396740919	0.797824357263589	0.245340900775522
"HCRTR1"	NA	0.396386579864155	0.646176696122473	0.759627427579909
"HCST"	0.349671642886851	0.440780745223486	0.865962605905871	0.812469587917586
"HDAC1"	0.3553355468024	0.0827724334471685	0.162253767675867	0.00729334001155841
"HDAC10"	NA	0.48078310447339	0.435831298924495	1
"HDAC2"	0.855433108736073	0.432368509348811	0.0166601104645489	0.76746854269692
"HDAC3"	0.651377381026917	0.0171068762207045	0.724092598579202	0.283988561483481
"HDAC4"	0.72743190365475	0.447598648698414	0.580601384704689	0.812476484215818
"HDAC9"	0.0919962692066388	0.40621708647773	0.773569884475052	0.104345022139283
"HEBP1"	0.787339828908871	0.430621852743786	0.98227709428309	0.870535657803509
"HECTD2"	0.414125058820763	0.489085350710172	0.445075902450889	0.963812416758334
"HECW1"	0.0615833612255459	0.463353230225701	0.498666034965742	0.921661238818145
"HERC1"	0.124389403978785	0.232055516819024	0.084959983020496	0.164416693846857
"HERC3"	0.825435346774686	0.299456660350671	0.631435688223811	0.705647169378125
"HERC5"	NA	0.0689984367085615	0.867220452830949	0.368160162271985
"HES1"	0.173456322742845	1.2871367862428e-05	0.699680965932379	8.46826725786631e-05
"HEXB"	NA	0.40069751138941	0.741151966499564	0.919068276298607
"HEY1"	0.0352844473769591	0.277422248899578	0.294058763239126	0.687743291700719
"HEYL"	0.886721462093227	0.476834868750803	0.945334848848138	0.0505893529271279
"HFE2"	0.776936366409597	0.424109309773384	0.776754812623322	0.845800055113347
"HHEX"	0.626601599608801	0.167890274994624	0.165904979477053	0.106232977802503
"HIF1A"	0.0699035398530149	0.359936467037778	0.470543522997126	0.683751490508787
"HIST1H1B"	0.0296401337608424	0.427252699815	0.390637780378256	1
"HIST1H1C"	0.00643515552583771	0.05898145339495	0.493538762623204	0.739957625742025
"HIST1H1D"	0.381047639762738	0.199285902449574	0.740423921863163	0.78043107267893
"HIST1H2AA"	NA	0.459121364433433	0.748704359377574	0.649155414525649
"HIST1H2AB"	NA	NA	0.763908983419724	1
"HIST1H2AC"	0.335804953848647	2.59675704958729e-05	0.753394763505095	0.0166561589573943
"HIST1H2AD"	NA	NA	0.129501974554063	0.38367706317924
"HIST1H2AE"	0.471493703934292	0.460459555492735	0.51691316767938	0.07487529066135
"HIST1H2AG"	0.616670580052008	0.300500873791617	0.639847187905581	0.546565625689834
"HIST1H2AH"	NA	0.257032765775514	0.378815855409408	0.862255763326319
"HIST1H2AJ"	NA	0.17866395425487	0.161197617612335	0.535657895411558
"HIST1H2AK"	NA	NA	0.39953097520377	0.377760036475284
"HIST1H2AL"	NA	0.449490168600889	0.647000830172548	0.54913353711064
"HIST1H2AM"	NA	0.466087858197515	0.530488396333267	0.107627697480455
"HIST1H2BA"	NA	NA	0.629714632199663	0.759502840049767
"HIST1H2BB"	0.0845436406302359	NA	0.107453348088461	0.238261677980287
"HIST1H2BI"	NA	0.468553005730779	0.826607293732481	0.576488580341205
"HIST1H2BL"	0.093642839079828	0.471931570757627	0.671182906168784	0.989669636001633
"HIST1H2BM"	0.116144274883898	NA	0.739491621057151	0.275913733215898
"HIST1H2BO"	NA	0.475533677763667	0.76024566497515	0.00618905022822235
"HIST1H3A"	0.303994854446877	NA	0.777980411284195	0.501262761359189
"HIST1H3B"	NA	NA	0.419239095885535	0.04584163345633
"HIST1H3C"	0.0125190740482576	NA	0.0944822224704813	0.21019192546915
"HIST1H3D"	NA	0.00539732262546255	0.169827830460585	0.280349113591808
"HIST1H3E"	NA	NA	0.776066978072844	0.81216950436532
"HIST1H3F"	NA	0.473543132391148	0.343856575821192	0.947306896871
"HIST1H3G"	NA	NA	0.532222074333242	0.696262115596559
"HIST1H3J"	NA	NA	0.968717096014123	0.703271603163795
"HIST1H4A"	NA	NA	0.388222023941717	0.103227436086012
"HIST1H4D"	NA	NA	0.00178452787693215	0.209593417964186
"HIST1H4E"	0.742004276383706	0.0325210620891919	0.209463262158318	0.0699381442114995
"HIST1H4F"	0.337400176450857	0.478574947797297	0.244042345696722	0.791077035917555
"HIST1H4J"	NA	0.447636495696873	0.265523429380074	0.510244515356776
"HIST1H4K"	0.0250773317741955	NA	0.415590517725731	0.253663739549696
"HIST1H4L"	NA	0.474579014049216	0.628736999306526	0.0211545409996797
"HIST2H2AA3"	NA	0.454938808704686	0.999937749995126	1
"HIST2H2AA4"	NA	0.466536187598673	0.999937749995126	1
"HIST2H2AC"	NA	NA	0.0458919420019669	0.969133675048846
"HIST2H2BE"	0.823929286260878	0.362160925627134	0.348770563478516	0.0768329090788329
"HIST2H2BF"	0.50783288801373	0.257655137375247	0.361397293286962	0.044930235636924
"HIST2H3A"	NA	0.417362892424041	0.999917276510306	1
"HIST2H3C"	NA	0.455784530937431	0.999917276510306	1
"HIST2H3D"	NA	NA	0.0400741602460759	0.508360043783751
"HIST2H4A"	NA	0.456959945986965	0.999972197901635	1
"HIST2H4B"	NA	0.464354574408974	0.999972197901635	1
"HIST3H2A"	NA	0.400267682346858	0.988648386564528	0.897490919217939
"HIST3H2BB"	NA	0.362325395821481	0.778932465371655	0.874147353158286
"HIST3H3"	0.0693010661337062	NA	0.45621565435438	0.936841349489837
"HLA-A"	0.45171750057654	0.482086170366503	8.86356559345947e-05	0.985133921511663
"HLA-DMA"	NA	0.476594588881319	0.519627202675524	0.843913893843269
"HLA-DRA"	NA	0.474512410230917	0.0934143998319491	0.739765701622815
"HLA-G"	0.625996924944962	0.215626355781133	0.868520333518318	0.760707031564348
"HMG20B"	0.441531249988408	0.48103244280424	0.819742922259476	0.910534763545828
"HMGA2"	0.214026632176484	0.43409179399165	0.780255203471397	0.842352177011323
"HMGCS1"	0.6380015188565	0.492813416335555	0.455608806625018	0.594045868299466
"HMOX1"	0.956383054339808	0.221423535807682	0.603347733119191	0.28619079079278
"HNF1A"	0.999488540621767	0.079148134466267	0.063970326594982	0.0764781371473624
"HNRNPA1"	0.044491667983038	0.137829576909663	0.319467810271717	0.267243500486799
"HNRNPH1"	0.174893004046909	0.107982153510931	0.111532526357866	0.224780186436308
"HOMER3"	0.832474925733264	0.257408744051963	0.351083193790626	0.487669804820477
"HOXA1"	0.406603222910574	0.128742431404924	0.400450989162401	0.0139833336626271
"HOXA2"	0.612548580615077	0.00536282332892945	0.74895542991345	0.0743409313075633
"HOXB1"	0.560312960074005	0.218120806634307	0.604178371228238	0.0811322897939129
"HOXB4"	0.00625169167019146	0.0924554059718025	0.731778757725222	0.345974814254112
"HOXD4"	0.557236407715847	0.0381185997884569	0.261879796787784	0.556844562614511
"HPGD"	0.966936524203975	0.283685571506997	0.926383912185185	0.488408607598579
"HRAS"	0.0632353324203893	0.49137529096819	0.247485784795935	0.199810330118066
"HRG"	0.830095381588561	0.0283416745395189	0.565463332545038	0.20408810905939
"HRH2"	0.833966098670158	0.448243214536673	0.817250207417053	0.904810581579744
"HRNR"	0.181990956470841	0.0364586892972021	0.775258135374107	0.256105941688901
"HS3ST6"	NA	0.343020269697114	0.955157642240049	0.731835195521019
"HS6ST2"	0.116368884759348	0.427567321746098	0.916281451675994	0.947908605851421
"HSD17B10"	NA	0.452775035760223	0.936771518953462	0.322805307832568
"HSD17B4"	0.636053058127189	0.422709868337248	0.936223821437675	0.416473204347372
"HSD3B1"	0.993057425055179	0.150027320524394	0.8726214134094	0.625889620085157
"HSF1"	NA	0.481069841211429	0.118133191656882	0.811966121160463
"HSPA12A"	0.512218213206873	0.433485876103705	0.453242554857199	0.810535838363304
"HSPA13"	0.8806823822869	0.479502588029662	0.803283948014547	0.659404469987552
"HSPA1B"	0.330465817875702	0.0989468736054165	0.665898686507305	0.0426364950074611
"HSPA4L"	0.291674681071092	0.361566410260922	0.223709815856419	0.775767983542652
"HSPA5"	0.26227785920506	0.14263520606586	0.194892731380944	0.0285378778672314
"HSPB11"	0.680277115081401	0.45279623244256	0.0478631287515579	0.820067158438073
"HTN1"	0.832826284733561	0.497277109800201	0.897228812686073	0.93869949479659
"HTN3"	0.957495375922945	0.482723250398784	0.996089710924511	0.6756274630998
"HTR1B"	NA	0.42042200939569	0.788590984765105	0.39330346817214
"HTR1D"	0.962536314456444	0.425308897360878	0.5923459101898	0.854803993016025
"HTR1F"	0.773759602501748	0.11211652358883	0.295670483788048	0.598292447926592
"HTR2C"	0.59355485968814	0.0265364464829671	0.454322176314908	0.35822279722145
"HTR6"	0.979180198220255	0.11880314598462	0.896848972783863	0.0933572010233282
"HUWE1"	0.53853785299129	0.151483260500038	0.771603720580352	0.0644833297174232
"IAPP"	0.966654976809565	0.041216045261772	0.432022903601509	0.421052047161391
"ICAM1"	0.655359082256998	0.0394845044263342	0.914064194581537	0.364871322604413
"ICOSLG"	0.978787490929807	0.420729543464423	0.436383990383447	0.675229892586229
"ID1"	0.382297797047282	0.0377456417564438	0.893366315776264	0.305972393306821
"IDH1"	0.225901623435658	0.470358079449112	0.0010246726138827	0.522602858589508
"IDI1"	0.899465108136243	0.486244539300844	0.998309040040598	0.869315417815928
"IDS"	0.450108542138924	0.144226208963521	0.913317053629597	0.0181241713469748
"IER3"	0.204110652652975	0.289978743945106	0.736366379422527	0.00365848563791404
"IFI16"	0.932290453029267	0.451442124193538	0.565923218649168	0.93908549663287
"IFI30"	0.869285408021104	0.36799236504899	0.706049669087706	0.912968873729881
"IFI35"	0.683880493040162	0.0512658093907415	0.739608622198867	0.0819205482327614
"IFIT1"	0.457627314645385	0.429619914027174	0.96484835290069	0.770605801065314
"IFITM1"	NA	0.398683301027504	0.821464210950669	0.591454074819947
"IFNA1"	0.311194699038746	0.196784164443728	0.975246464116505	0.953001564345331
"IFNA21"	0.724362258555181	0.415782636081566	0.939045853447781	0.665413327724005
"IFNA5"	0.140450764017072	0.380370489135317	0.969947040935124	0.895880282068934
"IFNAR1"	0.927616389800468	0.423876264289256	0.775580692870459	0.9323812214575
"IFNB1"	0.222095221261698	0.460631024321682	0.766487783954455	0.906527552306777
"IFNL3"	NA	0.413332402412434	0.172877683999838	1
"IFNLR1"	0.647215058318718	0.479689844214095	0.561685464670801	0.80001549925895
"IFT172"	0.351213238120853	0.0466544198767845	0.661132947994852	0.283682155997804
"IFT20"	0.960435458282081	0.299305434720682	0.733447203281404	0.445679379968553
"IFT52"	0.129898613811945	0.0247161200513176	0.648484411939027	0.00157724303179435
"IGF1"	0.724907772532376	0.21172618741503	0.65056426457618	0.15393102451105
"IGFBP7"	0.759036730016147	0.482394516711121	0.122065502368484	0.709216151136495
"IHH"	0.578845959376155	NA	0.878340141486089	0.807581568379192
"IKBKG"	NA	0.433035261746192	0.98566515048749	0.727468263871919
"IL10RB"	0.0750010175103488	0.0584194120678475	0.00142928804023638	0.517271170375211
"IL12RB2"	0.63638798336469	0.45439847031413	0.098435729257617	0.941138822428279
"IL17F"	0.798780558084366	0.41894078936254	0.90584443951037	0.0799163494073135
"IL18"	0.66873841885829	0.415522987242943	0.806510911612157	0.942410765478504
"IL18R1"	0.962420049825296	0.452575114372598	0.442394401240283	0.84873662007167
"IL1A"	0.310552172251529	0.096404898193226	0.625809228751309	0.168691986384689
"IL1R1"	0.752545781631475	0.436325131041525	0.353292468305457	0.982319853852587
"IL1RAPL2"	NA	0.481262297858983	0.881021805686659	0.283967314519111
"IL1RL1"	0.845998108564532	0.129623659117546	0.562416206745165	0.494686106094328
"IL1RL2"	0.974239787757226	0.49644744661305	0.060715056733214	1
"IL2"	0.203049126290759	0.138163831276701	0.229454374705465	0.131809119449038
"IL20"	0.958623883444214	0.47816702492158	0.854599291914001	0.928557592976966
"IL23A"	0.364440725012454	0.345540842800501	0.906628071813139	0.237261684526638
"IL24"	0.298002406054576	0.413867884391943	0.592461926126054	0.709281538288433
"IL25"	0.462834032562243	0.11907064106247	0.94577151042121	0.0982335751226558
"IL27RA"	0.843210134285354	0.47250695540857	0.634247579150051	0.993465919004921
"IL2RG"	0.794270189069565	0.0244339176910418	0.845931862205641	0.341311994247693
"IL3"	0.99460242480649	0.0217455355403867	0.970588997276614	0.237447354876292
"IL36RN"	0.0716051408931506	0.440159198396349	0.914851096506204	0.675360354705326
"IL37"	NA	0.480013493409132	0.395021935508579	0.412228419415162
"IL4"	0.0763222919300225	0.487165026032445	0.932605883943962	1
"IL9"	NA	0.475357416667779	0.943853111254643	1
"INCENP"	0.604285574717068	0.0743697473316025	0.975933536640639	0.0291239289741026
"ING5"	0.780628680397743	0.463085110338978	0.112339878120681	0.987423401084119
"INPP5J"	NA	0.0045429646114481	0.904592754335044	0.0491081222113892
"INPPL1"	0.656505570017654	0.412346627918586	0.00461946145523453	0.844789806266509
"INS"	NA	0.249875247324778	0.799763469556217	0.91746077680439
"INSL3"	0.95067467226017	0.324291631568578	0.909730219066316	0.337449022320237
"INSR"	0.902827890719395	0.479407245020841	0.836671153076773	0.689927506706432
"IP6K1"	0.709907376529551	0.495082703871428	0.803413418764851	0.635696275175753
"IPPK"	0.824145981112117	0.231705362683997	0.631232309567859	0.321075268432244
"IQGAP1"	0.902164284323075	0.27423919888331	0.292769726896131	0.000819193910351837
"IQGAP2"	0.891209270413775	0.295128702937602	0.488847453651794	0.314883822002854
"IRAK3"	0.987706071956334	0.443481022073013	0.923883398398315	0.873346517120019
"IRF1"	0.589876601889873	0.0056803606721836	0.0686455242589745	0.0531825189135149
"IRF4"	0.325606213284319	0.465055774626915	0.991393065551671	0.835683187426877
"IRF7"	NA	0.467960121306323	0.683599294338866	0.995753115368234
"IRF9"	0.880454145580539	0.00644174153325065	0.761145645982134	0.0237798334818709
"IST1"	0.22791836115245	0.078892658159585	0.462481368279015	0.567670158999848
"ISY1"	0.532635408374583	0.497000299348386	0.918229555325946	0.54801266097767
"ITCH"	0.804426908997093	0.117539006094893	0.444800802181068	0.368696357344756
"ITGA10"	0.29869206059992	0.0327873951836931	0.69828412181632	0.0241199324488939
"ITGAL"	0.755604908414544	0.403643393598322	0.128200624427197	0.615161753384316
"ITGAX"	0.707685247526337	0.474548195303888	0.738946042696521	0.984824035251364
"ITGB4"	0.756678812104724	0.0341079497076919	0.39792780158981	0.459829991861314
"ITGB7"	0.477749655516117	0.227804706476279	0.899417731029268	0.665228351906106
"ITIH1"	NA	0.450732596175406	0.311728690234329	0.503474392136751
"IVL"	0.477824100699727	0.433394764803572	0.0110720699641253	0.528170988394492
"IZUMO1"	NA	0.495339263324076	0.30629760941673	0.86751268991726
"IZUMO2"	0.538602035566807	0.454146772450091	0.930858850246701	0.557767136465171
"JMJD1C"	0.0989955828406495	0.386079858001589	0.0323881856380922	0.109235416556387
"JUN"	0.170281056452306	0.356154973381374	0.663264315434963	0.0757104111253828
"JUNB"	0.00727762027946953	0.282465809065733	0.725254171731324	0.48406243094512
"JUP"	0.0162509030378971	0.277605151887336	0.30275342213723	0.177734982014295
"KANSL1"	0.356682863815415	0.411823412634465	0.00532059651044187	0.321867183587682
"KANSL2"	0.397330223335952	0.480404012730837	0.713208715715142	0.772028997496075
"KAT2A"	0.644662179766356	0.0330840501938844	0.379976647807532	0.287522270400367
"KAT5"	0.900698770476029	0.0577134669674665	0.134354392475236	0.457921521427779
"KAT8"	NA	0.412921103461247	0.0546826824962289	0.855476079014858
"KBTBD13"	0.954243870779281	NA	0.789113565178298	1
"KCNA1"	0.447651700830136	0.194082846398181	0.780866048584184	0.0266531127992665
"KCNA10"	0.188547663006546	0.332137370311539	0.378796851722683	0.954619776994443
"KCNA3"	0.324859947793906	0.302869830322166	0.920097234903145	0.800151218506802
"KCNAB1"	0.0553104757696061	0.362603852839416	0.650270427157928	0.451000130316881
"KCNAB3"	0.114043725370643	NA	0.465969826633552	1
"KCNB2"	NA	0.462202233792283	0.295170705071393	0.849539852181494
"KCNC2"	0.47999406486537	0.186671361764055	0.853249049339102	0.175881560025146
"KCND2"	0.585861298413679	0.467943273013	0.471985743133285	0.807470632834089
"KCNH2"	0.786243578243018	0.42474293958499	0.9030384302278	0.98703233774942
"KCNH3"	NA	0.429209908696723	0.76069716957235	0.882620064704048
"KCNH5"	0.241513218070677	0.347511378652846	0.653790531628519	0.586484295410261
"KCNJ11"	0.743300633428654	0.46255275080801	0.0414606165292134	0.786137028413837
"KCNJ12"	0.9877368153157	0.154338169604497	0.0052941628087813	0.214566202155173
"KCNJ14"	0.0530728615939954	0.273476847716764	0.828173829164486	0.72324449452737
"KCNJ4"	0.349727858726501	0.43212467454872	0.071209873255516	1
"KCNJ5"	0.447095054635472	0.33222283657866	0.713541366025567	0.878464143832561
"KCNJ6"	0.644182086967	0.396587266553216	0.724286305069557	0.805683968018303
"KCNJ8"	0.237573396610676	0.164123487117495	0.199473229453612	0.517304875102231
"KCNK12"	0.562114180135651	0.480058912466205	0.908061131472349	0.584503827514353
"KCNK13"	0.975928360785481	0.228821959570467	0.202865720757626	0.147591668157944
"KCNK16"	0.279328306280618	0.377369339554864	0.19116238046453	0.619483641922045
"KCNK18"	NA	NA	0.608359334527883	0.644417429879028
"KCNK4"	0.933719195370919	0.00396773260110913	0.993318422131065	0.210478233682109
"KCNK5"	0.603755979758321	0.441168624330457	0.876402544555623	0.923167022094832
"KCNK7"	0.970621395998576	0.41091269341942	0.949261868857589	0.603550595080907
"KCNMB3"	NA	0.266722575648529	0.974648904970133	0.653544003043491
"KCNN2"	0.00229619186668572	0.410126662921669	0.439530426527489	0.803099580830065
"KCNN3"	0.494538368526927	0.253877733239661	0.808616777949062	0.132271522359577
"KCNN4"	0.313160374900288	0.208416739438412	0.399692629769344	0.371878633814939
"KCNQ5"	0.19525181316837	0.283351775121418	0.90708666704402	0.513825518613997
"KCTD6"	0.0628268155014997	0.485778435064054	0.227363361147731	0.240295894292601
"KDM1A"	NA	0.0146946633602074	0.707303853504118	0.0439164237114509
"KDM1B"	0.957024805097245	0.266427135212828	0.842586340819953	0.862030637996293
"KDM4A"	0.21355920521016	0.129087297485552	0.155443634229379	0.0468155100841402
"KDM5C"	0.571445844388616	0.082993515193398	0.00181781569147762	0.113538016116544
"KDM6A"	0.00976270959717395	0.395565500553506	1.97807511065796e-07	0.459410911280868
"KDR"	0.664294533582707	0.374799794321122	0.91174140447212	0.390229551941849
"KDSR"	0.879875560281927	0.422919150545674	0.945889056925453	0.838269231188609
"KEAP1"	NA	0.384906672537425	7.6010945574229e-08	0.463089483454114
"KIDINS220"	0.711372922791036	0.0552730579900295	0.70849094600205	0.0691061553476546
"KIF12"	NA	0.15796868009269	0.939839363179653	0.212108662586074
"KIF14"	0.603800372661674	0.0869304136394625	0.926968979324069	0.473638263848795
"KIF18A"	0.936172406786168	0.328635295088891	0.586206795586039	0.891495442213617
"KIF1A"	0.947910762012238	0.32431813803542	0.0917425424507718	0.566686354344856
"KIF20A"	NA	0.422412395031285	0.990459612225991	0.785214770481898
"KIF26A"	0.554911800274097	NA	0.133717100275242	0.754850240184001
"KIF26B"	0.706899730297685	0.169037356988311	0.906922883873782	0.0351317418829048
"KIF2C"	0.642505397505746	0.051099620888645	0.541399034007251	0.287248725290623
"KIF3B"	0.678608798758522	0.454686070211919	0.692253814126778	0.584827907447913
"KIF4A"	0.962183598592623	0.33443008776758	0.340845719456653	0.0573525076357027
"KIF7"	0.676970445368604	0.450491204374831	0.210245207772574	0.738325068886367
"KIR2DL4"	NA	0.490697801373873	0.691912992602361	1
"KIR3DL2"	0.890706897360985	0.457915427174354	0.915656193812663	1
"KIRREL3"	0.945419998292669	0.30723414902681	0.642575875558292	0.759455406791521
"KISS1"	NA	0.444971251254625	0.771454843600099	0.638181815920794
"KISS1R"	NA	0.0637472246071155	0.797394241660648	0.463766022615671
"KLB"	0.350002662661108	0.215807500145392	0.638243280204793	0.317438320997381
"KLC3"	0.905278750713836	0.286681688776243	0.169062226049795	0.677034767943733
"KLC4"	0.418676504667118	0.487742134466202	0.378210027476233	0.981914669752839
"KLF4"	0.00755696587039616	0.3227360313385	0.0421975242079404	0.230769742524867
"KLF5"	0.152358252180883	0.34089644541208	0.0794953837065024	0.547543487707126
"KLHL12"	0.318566938888922	0.071653663872005	0.0187743699919231	0.593306589826516
"KLHL5"	0.836970551922429	0.479374081991528	0.450564243967687	0.643735022209319
"KLRB1"	0.842455412656404	0.492188197583	0.939645746639542	0.937462113239679
"KLRD1"	0.228317146962006	0.253495033567263	0.4370393852511	0.435239236954662
"KMT2C"	0.592417460415266	0.458291397950543	3.02114148751056e-07	0.909975493141085
"KMT2D"	0.278857971099623	0.166149016917092	0.000709302374632906	0.652448993527686
"KPNA2"	0.271292259658072	0.302335799545498	0.962147749508323	0.299524408137021
"KPNA7"	NA	0.475416484027858	0.528110965262257	0.75890392498573
"KRAS"	0.716179509750464	0.16060183236584	2.47829233134859e-32	0.234647039928627
"KRT14"	NA	0.362023869758291	0.143472310476987	0.554358443542955
"KRT17"	0.164782400920926	0.334073360326247	0.0678178755104925	0.291424137653073
"KRT26"	0.706047077822654	0.464997424967244	0.357635411233194	0.337338340434453
"KRT33A"	NA	0.497152692482624	0.855275296351336	0.157928820923326
"KRT35"	NA	0.386643518719754	0.989217803756977	0.634668768063478
"KRT38"	0.909956021562989	NA	0.51267806770372	0.855645120350032
"KRT39"	0.562526427570248	0.493158424648192	0.790309337987662	0.32124969815203
"KRT73"	0.561516709674558	0.00392072637783665	0.677328349463332	0.67035148568531
"KRT74"	0.903685917803038	0.487052252307862	0.74966469837805	0.894722033962543
"KRT75"	0.840434739302808	0.161481328996453	0.678330886892848	0.0490041403117435
"KRT76"	NA	0.436162953941862	0.86446784525697	0.657795810921529
"KRT80"	0.680949783585633	0.478684807020879	0.987840585670004	1
"KRT82"	0.829041948135016	0.435441628010125	0.19107528003428	0.672916145589467
"KRT9"	0.410790720204219	0.487455404246169	0.865330482216569	1
"KRTAP10-10"	NA	0.433333452843517	0.828241561063361	0.726721955879588
"KRTAP10-4"	0.152477698994485	0.426180392697243	0.305852705784231	1
"KRTAP10-6"	NA	0.394445292114991	0.362236194327106	0.96157416481503
"KRTAP12-2"	NA	0.47878779046756	0.97185107190975	0.742446652556884
"KRTAP12-4"	NA	0.25620893799715	0.703647930370163	0.346931666413481
"KRTAP13-3"	0.973350870857714	0.464190896377503	0.526136937872882	0.143905211850484
"KRTAP15-1"	NA	0.229950444906236	0.306032030566837	0.86836211154425
"KRTAP16-1"	NA	NA	0.689414027562887	0.302771240536107
"KRTAP19-3"	0.65943723768461	NA	0.344088626032338	0.972966055264388
"KRTAP19-4"	NA	0.491867962450578	0.874662707992234	0.607305350584609
"KRTAP19-7"	0.587140312519109	0.46096274873067	0.416182193372906	0.775415959003354
"KRTAP20-1"	NA	0.208964135971017	0.27068169736162	0.260850213766758
"KRTAP2-1"	0.843875827119565	0.388965160551142	0.0360027445030561	0.595711886690863
"KRTAP2-2"	0.0920597417234031	0.215140736690293	0.935592521599269	0.432318941577579
"KRTAP22-1"	NA	0.388912389079118	0.888701160539629	1
"KRTAP2-4"	0.974134889000198	0.473647092238518	0.999728875090487	0.67840379406114
"KRTAP29-1"	NA	NA	0.888279902395355	0.708853830293584
"KRTAP4-3"	0.70267392850973	NA	0.587644104127948	0.22403122050333
"KRTAP4-7"	0.839263702917777	NA	0.873499963030458	1
"KRTAP5-1"	NA	0.476472301911869	0.956924633686379	0.782754597494375
"KRTAP5-11"	0.927361768802946	0.470132287029586	0.00118933426205371	1
"KRTAP8-1"	0.482855074596266	0.420982981858012	0.543644962142223	0.541605180256579
"KRTAP9-1"	NA	NA	0.637126116108039	0.896959435427497
"KRTAP9-3"	NA	0.499363920937024	0.343742673822436	1
"KRTAP9-6"	0.984186165478473	0.0919438921908805	0.149843614676366	0.301272537366599
"KRTAP9-8"	NA	0.395095056091977	0.994447387368685	1
"KRTAP9-9"	0.916970880582892	0.480788048056612	0.994392240613173	1
"LAIR2"	0.999259928353152	0.15697091791482	0.114781538453199	0.457048909366411
"LAMA5"	0.105111187618947	0.443642258454891	0.724053529180134	0.659469569453182
"LAMP1"	0.475605077474512	0.368893185946893	0.736728285482445	0.0751501559333451
"LARS"	0.827454667862285	0.467913659131764	0.609901934506396	0.609729295436589
"LATS1"	0.344388309052974	0.415488621173551	0.0732058304448951	0.888543588040193
"LCE1A"	0.96721868339128	NA	0.864561193342235	0.394030664730821
"LCE1B"	0.574334581309533	0.415200763473633	0.823125402182658	0.673860110864082
"LCE1F"	0.506100722680328	NA	0.40817669896935	0.705560383304008
"LCE3B"	NA	NA	0.91048815264992	1
"LCE6A"	0.560371761968731	0.361508388369457	0.095924122223899	0.678253006121581
"LCK"	0.365671287810236	0.387007933666606	0.812330250896751	0.822028595570776
"LCMT2"	0.850072413345933	0.346771682129058	0.32617832986685	0.939067249758715
"LCN12"	NA	NA	0.597261489342307	0.371300132591641
"LCN15"	NA	0.486692451966955	0.976708155984559	0.75509289509508
